集,id,唤醒音频,唤醒文本,识别音频,识别文本
POS,2253,pos/kws_2253.wav,大喜大喜,pos/cmd_2253.wav,温度调到二十五度
POS,2254,pos/kws_2254.wav,小双同学,pos/cmd_2254.wav,开启智控温
POS,2255,pos/kws_2255.wav,小点小点,pos/cmd_2255.wav,关掉节能模式
POS,2256,pos/kws_2256.wav,大喜大喜,pos/cmd_2256.wav,左右摆动
POS,2257,pos/kws_2257.wav,小美小美,pos/cmd_2257.wav,播放正能量纯音乐
POS,2258,pos/kws_2258.wav,小点小点,pos/cmd_2258.wav,关闭无风模式
POS,2259,pos/kws_2259.wav,小美小美,pos/cmd_2259.wav,加热故障
POS,2260,pos/kws_2260.wav,小双同学,pos/cmd_2260.wav,风速调到自动
POS,2261,pos/kws_2261.wav,大喜大喜,pos/cmd_2261.wav,关机空调
POS,2262,pos/kws_2262.wav,小甜甜,pos/cmd_2262.wav,风向向右
POS,2263,pos/kws_2263.wav,hi colmo,pos/cmd_2263.wav,播放白玉京
POS,2264,pos/kws_2264.wav,小美小美,pos/cmd_2264.wav,科技美学我想听
POS,2265,pos/kws_2265.wav,小T小T,pos/cmd_2265.wav,把风速调到最大
POS,2266,pos/kws_2266.wav,小美小美,pos/cmd_2266.wav,更年期建议吃什么
POS,2267,pos/kws_2267.wav,嗨机器人,pos/cmd_2267.wav,风向中间吹
POS,2268,pos/kws_2268.wav,小惟小惟,pos/cmd_2268.wav,抗衰老推荐吃哪些食物
POS,2269,pos/kws_2269.wav,小天同学,pos/cmd_2269.wav,温度调到十七度
POS,2270,pos/kws_2270.wav,hi colmo,pos/cmd_2270.wav,播放青少新概念
POS,2271,pos/kws_2271.wav,嗨机器人,pos/cmd_2271.wav,风速调到百分之十
POS,2272,pos/kws_2272.wav,小点小点,pos/cmd_2272.wav,关闭ECO模式
POS,2273,pos/kws_2273.wav,小惟小惟,pos/cmd_2273.wav,播放青少新概念
POS,2274,pos/kws_2274.wav,小惟小惟,pos/cmd_2274.wav,哺乳期不能吃什么
POS,2275,pos/kws_2275.wav,嗨扫地机,pos/cmd_2275.wav,风速十
POS,2276,pos/kws_2276.wav,小惟小惟,pos/cmd_2276.wav,混乱博物馆我想听
POS,2277,pos/kws_2277.wav,你好天天,pos/cmd_2277.wav,开到二十度
POS,2278,pos/kws_2278.wav,hi colmo,pos/cmd_2278.wav,骨质疏松不适宜吃什么
POS,2279,pos/kws_2279.wav,你好小天,pos/cmd_2279.wav,打开左右风
POS,2280,pos/kws_2280.wav,嗨扫地机,pos/cmd_2280.wav,风速调大
POS,2281,pos/kws_2281.wav,嗨扫地机,pos/cmd_2281.wav,出风口设置最下
POS,2282,pos/kws_2282.wav,小惟小惟,pos/cmd_2282.wav,黑发吃什么好
POS,2283,pos/kws_2283.wav,hi colmo,pos/cmd_2283.wav,播放我爱幼儿园全
POS,2284,pos/kws_2284.wav,hi colmo,pos/cmd_2284.wav,播放正能量纯音乐
POS,2285,pos/kws_2285.wav,小美小美,pos/cmd_2285.wav,给我放九零八零乐团
POS,2286,pos/kws_2286.wav,嗨扫地机,pos/cmd_2286.wav,把温度调到二十五度
POS,2287,pos/kws_2287.wav,小甜甜,pos/cmd_2287.wav,关掉睡眠
POS,2288,pos/kws_2288.wav,嗨机器人,pos/cmd_2288.wav,开启防直吹模式
POS,2289,pos/kws_2289.wav,天天同学,pos/cmd_2289.wav,关掉无风模式
POS,2290,pos/kws_2290.wav,大喜大喜,pos/cmd_2290.wav,关闭节能模式
POS,2291,pos/kws_2291.wav,小惟小惟,pos/cmd_2291.wav,给我讲三百六十五读书
POS,2292,pos/kws_2292.wav,小编小编,pos/cmd_2292.wav,打开扫风
POS,2293,pos/kws_2293.wav,小钱小钱,pos/cmd_2293.wav,把风速调大一点
POS,2294,pos/kws_2294.wav,小美小美,pos/cmd_2294.wav,感冒不可以吃什么
POS,2295,pos/kws_2295.wav,小惟小惟,pos/cmd_2295.wav,儿童不能吃什么
POS,2296,pos/kws_2296.wav,小甜甜,pos/cmd_2296.wav,开到二十五度
POS,2297,pos/kws_2297.wav,嗨扫地机,pos/cmd_2297.wav,开启除湿模式
POS,2298,pos/kws_2298.wav,你好小天,pos/cmd_2298.wav,把温度调到十七度
POS,2299,pos/kws_2299.wav,小美小美,pos/cmd_2299.wav,儿童吃哪些食物有好处
POS,2300,pos/kws_2300.wav,小编小编,pos/cmd_2300.wav,关闭省电模式
POS,2301,pos/kws_2301.wav,小美小美,pos/cmd_2301.wav,播放美国语文第四册
POS,2302,pos/kws_2302.wav,hi colmo,pos/cmd_2302.wav,给我放桃花诺
POS,2303,pos/kws_2303.wav,小美小美,pos/cmd_2303.wav,播放专注
POS,2304,pos/kws_2304.wav,嗨机器人,pos/cmd_2304.wav,打开无风模式
POS,2305,pos/kws_2305.wav,小天小天,pos/cmd_2305.wav,启动制热模式
POS,2306,pos/kws_2306.wav,小美小美,pos/cmd_2306.wav,吃什么有利于脂肪肝
POS,2307,pos/kws_2307.wav,小美小美,pos/cmd_2307.wav,科技不怕问我想听
POS,2308,pos/kws_2308.wav,小天才,pos/cmd_2308.wav,打开冷风
POS,2309,pos/kws_2309.wav,小美小美,pos/cmd_2309.wav,播放恐龙来了
POS,2310,pos/kws_2310.wav,小钱小钱,pos/cmd_2310.wav,关闭节能模式
POS,2311,pos/kws_2311.wav,小美小美,pos/cmd_2311.wav,备孕不推荐吃什么
POS,2312,pos/kws_2312.wav,小天才,pos/cmd_2312.wav,风速调到百分之五十
POS,2313,pos/kws_2313.wav,嗨扫地机,pos/cmd_2313.wav,风速调到最小
POS,2314,pos/kws_2314.wav,小惟小惟,pos/cmd_2314.wav,儿童要少吃什么
POS,2315,pos/kws_2315.wav,小惟小惟,pos/cmd_2315.wav,安胎不适合吃什么
POS,2316,pos/kws_2316.wav,小钱小钱,pos/cmd_2316.wav,风速调到百分之百
POS,2317,pos/kws_2317.wav,你好小双,pos/cmd_2317.wav,打开节能模式
POS,2318,pos/kws_2318.wav,嗨机器人,pos/cmd_2318.wav,开一下空调
POS,2319,pos/kws_2319.wav,小甜甜,pos/cmd_2319.wav,风速调到百分之九十
POS,2320,pos/kws_2320.wav,小惟小惟,pos/cmd_2320.wav,补血推荐吃哪些食物
POS,2321,pos/kws_2321.wav,嗨机器人,pos/cmd_2321.wav,风往上吹
POS,2322,pos/kws_2322.wav,小美小美,pos/cmd_2322.wav,给我讲古风音乐频道
POS,2323,pos/kws_2323.wav,小钱小钱,pos/cmd_2323.wav,防直吹
POS,2324,pos/kws_2324.wav,小美小美,pos/cmd_2324.wav,给我讲古风音乐频道
POS,2325,pos/kws_2325.wav,小天小天,pos/cmd_2325.wav,空调调到自动模式
POS,2326,pos/kws_2326.wav,你好小双,pos/cmd_2326.wav,风速调到自动
POS,2327,pos/kws_2327.wav,小编小编,pos/cmd_2327.wav,降低温度
POS,2328,pos/kws_2328.wav,小天小天,pos/cmd_2328.wav,风向左吹
POS,2329,pos/kws_2329.wav,小天同学,pos/cmd_2329.wav,开启制热模式
POS,2330,pos/kws_2330.wav,小美小美,pos/cmd_2330.wav,白内障吃什么合适
POS,2331,pos/kws_2331.wav,小天才,pos/cmd_2331.wav,开到二十四度
POS,2332,pos/kws_2332.wav,小惟小惟,pos/cmd_2332.wav,播放女神的贴身高手
POS,2333,pos/kws_2333.wav,小天小天,pos/cmd_2333.wav,空调二十一度
POS,2334,pos/kws_2334.wav,你好小双,pos/cmd_2334.wav,风往右吹
POS,2335,pos/kws_2335.wav,小美小美,pos/cmd_2335.wav,吃什么可以防辐射
POS,2336,pos/kws_2336.wav,小美小美,pos/cmd_2336.wav,播放大红妈妈精心讲绘本
POS,2337,pos/kws_2337.wav,小天小天,pos/cmd_2337.wav,开启除湿模式
POS,2338,pos/kws_2338.wav,嗨扫地机,pos/cmd_2338.wav,关闭屏幕
POS,2339,pos/kws_2339.wav,小T小T,pos/cmd_2339.wav,关机空调
POS,2340,pos/kws_2340.wav,小惟小惟,pos/cmd_2340.wav,更年期要少吃什么
POS,2341,pos/kws_2341.wav,小天小天,pos/cmd_2341.wav,往上吹
POS,2342,pos/kws_2342.wav,大喜大喜,pos/cmd_2342.wav,正面对人吹
POS,2343,pos/kws_2343.wav,天天同学,pos/cmd_2343.wav,打开省电模式
POS,2344,pos/kws_2344.wav,hi colmo,pos/cmd_2344.wav,骨质疏松不适宜吃什么
POS,2345,pos/kws_2345.wav,小天小天,pos/cmd_2345.wav,风往左吹
POS,2346,pos/kws_2346.wav,天天同学,pos/cmd_2346.wav,大点风
POS,2347,pos/kws_2347.wav,小双同学,pos/cmd_2347.wav,开启睡眠模式
POS,2348,pos/kws_2348.wav,hi colmo,pos/cmd_2348.wav,腹泻不建议吃哪些食物
POS,2349,pos/kws_2349.wav,小天小天,pos/cmd_2349.wav,温度二十三
POS,2350,pos/kws_2350.wav,小天小天,pos/cmd_2350.wav,关下空调
POS,2351,pos/kws_2351.wav,小惟小惟,pos/cmd_2351.wav,告诉我怎么拆滤网
POS,2352,pos/kws_2352.wav,hi colmo,pos/cmd_2352.wav,吃什么有利于脂肪肝
POS,2353,pos/kws_2353.wav,你好小双,pos/cmd_2353.wav,打开热风
POS,2354,pos/kws_2354.wav,小钱小钱,pos/cmd_2354.wav,开到十七度
POS,2355,pos/kws_2355.wav,小惟小惟,pos/cmd_2355.wav,播放恐龙大陆
POS,2356,pos/kws_2356.wav,小T小T,pos/cmd_2356.wav,关掉节能模式
POS,2357,pos/kws_2357.wav,小惟小惟,pos/cmd_2357.wav,播放女神的贴身高手
POS,2358,pos/kws_2358.wav,嗨机器人,pos/cmd_2358.wav,风速调低一点
POS,2359,pos/kws_2359.wav,小天才,pos/cmd_2359.wav,开开空调
POS,2360,pos/kws_2360.wav,小天小天,pos/cmd_2360.wav,下出风
POS,2361,pos/kws_2361.wav,嗨扫地机,pos/cmd_2361.wav,关掉智清洁
POS,2362,pos/kws_2362.wav,你好天天,pos/cmd_2362.wav,风速降低
POS,2363,pos/kws_2363.wav,小钱小钱,pos/cmd_2363.wav,ECO模式
POS,2364,pos/kws_2364.wav,小美小美,pos/cmd_2364.wav,给我讲财经大事件
POS,2365,pos/kws_2365.wav,小美小美,pos/cmd_2365.wav,给我讲三百六十五读书
POS,2366,pos/kws_2366.wav,你好天天,pos/cmd_2366.wav,风速调到百分之二十
POS,2367,pos/kws_2367.wav,嗨机器人,pos/cmd_2367.wav,把温度调到二十四度
POS,2368,pos/kws_2368.wav,hi colmo,pos/cmd_2368.wav,播放睡前故事
POS,2369,pos/kws_2369.wav,hi colmo,pos/cmd_2369.wav,播放盖世音雄原创音乐
POS,2370,pos/kws_2370.wav,你好小双,pos/cmd_2370.wav,把空调关上
POS,2371,pos/kws_2371.wav,hi colmo,pos/cmd_2371.wav,给我放劲爆歌曲
POS,2372,pos/kws_2372.wav,小美小美,pos/cmd_2372.wav,播放荣耀的凯旋
POS,2373,pos/kws_2373.wav,小双同学,pos/cmd_2373.wav,把温度调到二十六度
POS,2374,pos/kws_2374.wav,hi colmo,pos/cmd_2374.wav,脚气适合吃什么
POS,2375,pos/kws_2375.wav,小惟小惟,pos/cmd_2375.wav,吃什么有利于防辐射
POS,2376,pos/kws_2376.wav,hi colmo,pos/cmd_2376.wav,播放我爸爸我妈妈
POS,2377,pos/kws_2377.wav,小甜甜,pos/cmd_2377.wav,打开省电模式
POS,2378,pos/kws_2378.wav,你好小双,pos/cmd_2378.wav,开启抽湿模式
POS,2379,pos/kws_2379.wav,小美小美,pos/cmd_2379.wav,产妇哪些食物需要忌口
POS,2380,pos/kws_2380.wav,小美小美,pos/cmd_2380.wav,播放原声大碟欢乐好声音
POS,2381,pos/kws_2381.wav,小天才,pos/cmd_2381.wav,风速调到最高
POS,2382,pos/kws_2382.wav,嗨机器人,pos/cmd_2382.wav,关掉节能模式
POS,2383,pos/kws_2383.wav,小甜甜,pos/cmd_2383.wav,防直吹
POS,2384,pos/kws_2384.wav,小钱小钱,pos/cmd_2384.wav,关掉节能模式
POS,2385,pos/kws_2385.wav,天天同学,pos/cmd_2385.wav,关一下空调
POS,2386,pos/kws_2386.wav,小美小美,pos/cmd_2386.wav,吃什么有利于防辐射
POS,2387,pos/kws_2387.wav,小美小美,pos/cmd_2387.wav,吃什么有利于安胎
POS,2388,pos/kws_2388.wav,小天才,pos/cmd_2388.wav,开到三十度
POS,2389,pos/kws_2389.wav,小惟小惟,pos/cmd_2389.wav,播放卡尔经典绘本音频
POS,2390,pos/kws_2390.wav,嗨机器人,pos/cmd_2390.wav,关闭节能模式
POS,2391,pos/kws_2391.wav,小惟小惟,pos/cmd_2391.wav,吃什么适合哺乳期
POS,2392,pos/kws_2392.wav,小天小天,pos/cmd_2392.wav,空调开启
POS,2393,pos/kws_2393.wav,hi colmo,pos/cmd_2393.wav,吃什么适合解酒
POS,2394,pos/kws_2394.wav,你好小双,pos/cmd_2394.wav,开开空调
POS,2395,pos/kws_2395.wav,小惟小惟,pos/cmd_2395.wav,播放十大样板戏精选集
POS,2396,pos/kws_2396.wav,小美小美,pos/cmd_2396.wav,高血糖要吃什么好
POS,2397,pos/kws_2397.wav,小双同学,pos/cmd_2397.wav,开到二十七度
POS,2398,pos/kws_2398.wav,小美小美,pos/cmd_2398.wav,骨质疏松不适宜吃什么
POS,2399,pos/kws_2399.wav,天天同学,pos/cmd_2399.wav,风往中间吹
POS,2400,pos/kws_2400.wav,小惟小惟,pos/cmd_2400.wav,播放正能量纯音乐
POS,2401,pos/kws_2401.wav,小甜甜,pos/cmd_2401.wav,打开显示屏
POS,2402,pos/kws_2402.wav,小编小编,pos/cmd_2402.wav,开启智清洁
POS,2403,pos/kws_2403.wav,小甜甜,pos/cmd_2403.wav,防直吹模式
POS,2404,pos/kws_2404.wav,小天才,pos/cmd_2404.wav,开到二十三度
POS,2405,pos/kws_2405.wav,小惟小惟,pos/cmd_2405.wav,给我放下一个路口
POS,2406,pos/kws_2406.wav,小美小美,pos/cmd_2406.wav,给我讲万万妹想到
POS,2407,pos/kws_2407.wav,你好小双,pos/cmd_2407.wav,防直吹
POS,2408,pos/kws_2408.wav,小美小美,pos/cmd_2408.wav,防脱发推荐吃哪些食物
POS,2409,pos/kws_2409.wav,大喜大喜,pos/cmd_2409.wav,打开ECO模式
POS,2410,pos/kws_2410.wav,你好天天,pos/cmd_2410.wav,风速调到最大
POS,2411,pos/kws_2411.wav,小惟小惟,pos/cmd_2411.wav,播放神笔马良
POS,2412,pos/kws_2412.wav,嗨扫地机,pos/cmd_2412.wav,风速二十
POS,2413,pos/kws_2413.wav,小T小T,pos/cmd_2413.wav,开到十六度
POS,2414,pos/kws_2414.wav,小惟小惟,pos/cmd_2414.wav,播放磨剑少年
POS,2415,pos/kws_2415.wav,你好小双,pos/cmd_2415.wav,风速调自动
POS,2416,pos/kws_2416.wav,天天同学,pos/cmd_2416.wav,开启自动模式
POS,2417,pos/kws_2417.wav,小钱小钱,pos/cmd_2417.wav,风速调小一点
POS,2418,pos/kws_2418.wav,小惟小惟,pos/cmd_2418.wav,播放赵本山的卖车
POS,2419,pos/kws_2419.wav,小钱小钱,pos/cmd_2419.wav,开防直吹
POS,2420,pos/kws_2420.wav,小天才,pos/cmd_2420.wav,把温度调到二十四度
POS,2421,pos/kws_2421.wav,hi colmo,pos/cmd_2421.wav,播放我爸爸我妈妈
POS,2422,pos/kws_2422.wav,小惟小惟,pos/cmd_2422.wav,高血脂不适合吃什么
POS,2423,pos/kws_2423.wav,小钱小钱,pos/cmd_2423.wav,开到二十度
POS,2424,pos/kws_2424.wav,小钱小钱,pos/cmd_2424.wav,打开ECO模式
POS,2425,pos/kws_2425.wav,天天同学,pos/cmd_2425.wav,打开左右风
POS,2426,pos/kws_2426.wav,小惟小惟,pos/cmd_2426.wav,拆滤网的步骤
POS,2427,pos/kws_2427.wav,hi colmo,pos/cmd_2427.wav,吃什么可以补铁
POS,2428,pos/kws_2428.wav,hi colmo,pos/cmd_2428.wav,播放我爸爸我妈妈
POS,2429,pos/kws_2429.wav,你好小双,pos/cmd_2429.wav,把温度调到二十三度
POS,2430,pos/kws_2430.wav,你好天天,pos/cmd_2430.wav,风摆向右
POS,2431,pos/kws_2431.wav,小天才,pos/cmd_2431.wav,打开ECO模式
POS,2432,pos/kws_2432.wav,小美小美,pos/cmd_2432.wav,播放寻找快活林完
POS,2433,pos/kws_2433.wav,小惟小惟,pos/cmd_2433.wav,腹泻吃什么食物有好处
POS,2434,pos/kws_2434.wav,hi colmo,pos/cmd_2434.wav,防脱发推荐吃哪些食物
POS,2435,pos/kws_2435.wav,小点小点,pos/cmd_2435.wav,打开无风模式
POS,2436,pos/kws_2436.wav,hi colmo,pos/cmd_2436.wav,科技不怕问我想听
POS,2437,pos/kws_2437.wav,hi colmo,pos/cmd_2437.wav,更年期不适合吃什么
POS,2438,pos/kws_2438.wav,hi colmo,pos/cmd_2438.wav,吃什么可以明目
POS,2439,pos/kws_2439.wav,嗨机器人,pos/cmd_2439.wav,开启左右摆风
POS,2440,pos/kws_2440.wav,小美小美,pos/cmd_2440.wav,播放巴赫初级钢琴曲
POS,2441,pos/kws_2441.wav,小钱小钱,pos/cmd_2441.wav,关闭ECO模式
POS,2442,pos/kws_2442.wav,小惟小惟,pos/cmd_2442.wav,科学声音龙门阵我想听
POS,2443,pos/kws_2443.wav,天天同学,pos/cmd_2443.wav,开到十八度
POS,2444,pos/kws_2444.wav,小美小美,pos/cmd_2444.wav,科技有意思我想听
POS,2445,pos/kws_2445.wav,小天同学,pos/cmd_2445.wav,开启智控温
POS,2446,pos/kws_2446.wav,小编小编,pos/cmd_2446.wav,开启自动模式
POS,2447,pos/kws_2447.wav,小钱小钱,pos/cmd_2447.wav,关下空调
POS,2448,pos/kws_2448.wav,小编小编,pos/cmd_2448.wav,打开扫风
POS,2449,pos/kws_2449.wav,小点小点,pos/cmd_2449.wav,开启防直吹模式
POS,2450,pos/kws_2450.wav,小美小美,pos/cmd_2450.wav,科技不怕问我想听
POS,2451,pos/kws_2451.wav,嗨机器人,pos/cmd_2451.wav,开启抽湿模式
POS,2452,pos/kws_2452.wav,小惟小惟,pos/cmd_2452.wav,给我放下一个路口
POS,2453,pos/kws_2453.wav,天天同学,pos/cmd_2453.wav,把温度调到三十度
POS,2454,pos/kws_2454.wav,小天才,pos/cmd_2454.wav,把温度调到十九度
POS,2455,pos/kws_2455.wav,小惟小惟,pos/cmd_2455.wav,高血糖要吃什么好
POS,2456,pos/kws_2456.wav,小惟小惟,pos/cmd_2456.wav,黑发哪些食物需要忌口
POS,2457,pos/kws_2457.wav,hi colmo,pos/cmd_2457.wav,播放苦命人
POS,2458,pos/kws_2458.wav,小天小天,pos/cmd_2458.wav,右边吹
POS,2459,pos/kws_2459.wav,小天小天,pos/cmd_2459.wav,风速调高
POS,2460,pos/kws_2460.wav,你好天天,pos/cmd_2460.wav,开启左右风
POS,2461,pos/kws_2461.wav,hi colmo,pos/cmd_2461.wav,吃什么可以防辐射
POS,2462,pos/kws_2462.wav,hi colmo,pos/cmd_2462.wav,吃什么有利于儿童
POS,2463,pos/kws_2463.wav,小美小美,pos/cmd_2463.wav,吃什么适合舒缓压力
POS,2464,pos/kws_2464.wav,小美小美,pos/cmd_2464.wav,黑发哪些食物需要忌口
POS,2465,pos/kws_2465.wav,小美小美,pos/cmd_2465.wav,播放一千零一夜故事
POS,2466,pos/kws_2466.wav,hi colmo,pos/cmd_2466.wav,更年期不适宜吃什么
POS,2467,pos/kws_2467.wav,小点小点,pos/cmd_2467.wav,开到二十一度
POS,2468,pos/kws_2468.wav,小天同学,pos/cmd_2468.wav,关闭显示屏
POS,2469,pos/kws_2469.wav,小美小美,pos/cmd_2469.wav,补铁吃什么好
POS,2470,pos/kws_2470.wav,你好天天,pos/cmd_2470.wav,把风速调小一点
POS,2471,pos/kws_2471.wav,小点小点,pos/cmd_2471.wav,开防直吹
POS,2472,pos/kws_2472.wav,小编小编,pos/cmd_2472.wav,把温度调到二十三度
POS,2473,pos/kws_2473.wav,小编小编,pos/cmd_2473.wav,风向调到上边
POS,2474,pos/kws_2474.wav,大喜大喜,pos/cmd_2474.wav,往中间吹
POS,2475,pos/kws_2475.wav,嗨扫地机,pos/cmd_2475.wav,关掉无风感
POS,2476,pos/kws_2476.wav,hi colmo,pos/cmd_2476.wav,播放费烟的民谣
POS,2477,pos/kws_2477.wav,小美小美,pos/cmd_2477.wav,儿童不能吃什么
POS,2478,pos/kws_2478.wav,小天小天,pos/cmd_2478.wav,无风感
POS,2479,pos/kws_2479.wav,小天同学,pos/cmd_2479.wav,关机空调
POS,2480,pos/kws_2480.wav,你好天天,pos/cmd_2480.wav,开到二十八度
POS,2481,pos/kws_2481.wav,小天同学,pos/cmd_2481.wav,开到二十八度
POS,2482,pos/kws_2482.wav,hi colmo,pos/cmd_2482.wav,腹泻适宜吃什么
POS,2483,pos/kws_2483.wav,小天才,pos/cmd_2483.wav,风量最大
POS,2484,pos/kws_2484.wav,小美小美,pos/cmd_2484.wav,便秘不可以吃什么
POS,2485,pos/kws_2485.wav,你好小双,pos/cmd_2485.wav,风速调低
POS,2486,pos/kws_2486.wav,小惟小惟,pos/cmd_2486.wav,吃什么有利于皮肤粗糙
POS,2487,pos/kws_2487.wav,你好天天,pos/cmd_2487.wav,打开上下风
POS,2488,pos/kws_2488.wav,嗨机器人,pos/cmd_2488.wav,把空调关上
POS,2489,pos/kws_2489.wav,小惟小惟,pos/cmd_2489.wav,给我放劲爆歌曲
POS,2490,pos/kws_2490.wav,小T小T,pos/cmd_2490.wav,关掉无风感
POS,2491,pos/kws_2491.wav,大喜大喜,pos/cmd_2491.wav,把空调关闭
POS,2492,pos/kws_2492.wav,你好小双,pos/cmd_2492.wav,开屏幕
POS,2493,pos/kws_2493.wav,小惟小惟,pos/cmd_2493.wav,科技美学我想听
POS,2494,pos/kws_2494.wav,天天同学,pos/cmd_2494.wav,高速风
POS,2495,pos/kws_2495.wav,小美小美,pos/cmd_2495.wav,播放温妮女巫魔法绘本
POS,2496,pos/kws_2496.wav,天天同学,pos/cmd_2496.wav,风速调到百分之四十
POS,2497,pos/kws_2497.wav,小惟小惟,pos/cmd_2497.wav,吃什么有利于儿童
POS,2498,pos/kws_2498.wav,小编小编,pos/cmd_2498.wav,关闭省电模式
POS,2499,pos/kws_2499.wav,嗨机器人,pos/cmd_2499.wav,把温度调到二十二度
POS,2500,pos/kws_2500.wav,嗨扫地机,pos/cmd_2500.wav,开启左右摆风
POS,2501,pos/kws_2501.wav,小美小美,pos/cmd_2501.wav,黑发吃什么好
POS,2502,pos/kws_2502.wav,小天才,pos/cmd_2502.wav,风向下吹
POS,2503,pos/kws_2503.wav,小天才,pos/cmd_2503.wav,把风速调到最大
POS,2504,pos/kws_2504.wav,你好小天,pos/cmd_2504.wav,关闭省电模式
POS,2505,pos/kws_2505.wav,小双同学,pos/cmd_2505.wav,把温度调到二十二度
POS,2506,pos/kws_2506.wav,你好小天,pos/cmd_2506.wav,把空调关闭
POS,2507,pos/kws_2507.wav,小美小美,pos/cmd_2507.wav,胆固醇高不能吃什么
POS,2508,pos/kws_2508.wav,小T小T,pos/cmd_2508.wav,把温度调到二十三度
POS,2509,pos/kws_2509.wav,小点小点,pos/cmd_2509.wav,开到二十八度
POS,2510,pos/kws_2510.wav,小美小美,pos/cmd_2510.wav,健身吃什么好
POS,2511,pos/kws_2511.wav,小双同学,pos/cmd_2511.wav,风速调高一点
POS,2512,pos/kws_2512.wav,小惟小惟,pos/cmd_2512.wav,黑发适合吃什么食物
POS,2513,pos/kws_2513.wav,小惟小惟,pos/cmd_2513.wav,高血压不推荐吃什么
POS,2514,pos/kws_2514.wav,小双同学,pos/cmd_2514.wav,把温度调到二十六度
POS,2515,pos/kws_2515.wav,嗨机器人,pos/cmd_2515.wav,风往左吹
POS,2516,pos/kws_2516.wav,嗨机器人,pos/cmd_2516.wav,风速调低
POS,2517,pos/kws_2517.wav,小甜甜,pos/cmd_2517.wav,风向右吹
POS,2518,pos/kws_2518.wav,你好小天,pos/cmd_2518.wav,风向向下
POS,2519,pos/kws_2519.wav,小编小编,pos/cmd_2519.wav,风速调到最大风
POS,2520,pos/kws_2520.wav,嗨机器人,pos/cmd_2520.wav,开到二十八度
POS,2521,pos/kws_2521.wav,嗨机器人,pos/cmd_2521.wav,风小一点
POS,2522,pos/kws_2522.wav,嗨机器人,pos/cmd_2522.wav,开启制热模式
POS,2523,pos/kws_2523.wav,hi colmo,pos/cmd_2523.wav,播放荣耀的凯旋
POS,2524,pos/kws_2524.wav,小美小美,pos/cmd_2524.wav,便秘不可以吃什么
POS,2525,pos/kws_2525.wav,hi colmo,pos/cmd_2525.wav,高血糖适合吃哪些食物
POS,2526,pos/kws_2526.wav,小天小天,pos/cmd_2526.wav,风速调到百分之九十
POS,2527,pos/kws_2527.wav,小天同学,pos/cmd_2527.wav,最大风量
POS,2528,pos/kws_2528.wav,小点小点,pos/cmd_2528.wav,风向调到左边
POS,2529,pos/kws_2529.wav,大喜大喜,pos/cmd_2529.wav,空调调到十七度
POS,2530,pos/kws_2530.wav,小惟小惟,pos/cmd_2530.wav,哺乳期不能吃什么
POS,2531,pos/kws_2531.wav,hi colmo,pos/cmd_2531.wav,播放磨剑少年
POS,2532,pos/kws_2532.wav,小美小美,pos/cmd_2532.wav,儿童吃什么好
POS,2533,pos/kws_2533.wav,小双同学,pos/cmd_2533.wav,开启防直吹模式
POS,2534,pos/kws_2534.wav,hi colmo,pos/cmd_2534.wav,儿童适合吃什么
POS,2535,pos/kws_2535.wav,小惟小惟,pos/cmd_2535.wav,播放聊音乐
POS,2536,pos/kws_2536.wav,小美小美,pos/cmd_2536.wav,播放鹅妈妈童谣黄本
POS,2537,pos/kws_2537.wav,你好小天,pos/cmd_2537.wav,开到三十度
POS,2538,pos/kws_2538.wav,你好天天,pos/cmd_2538.wav,风量调到最大
POS,2539,pos/kws_2539.wav,小钱小钱,pos/cmd_2539.wav,风往右吹
POS,2540,pos/kws_2540.wav,小美小美,pos/cmd_2540.wav,感冒不可以吃什么
POS,2541,pos/kws_2541.wav,你好小双,pos/cmd_2541.wav,关屏显
POS,2542,pos/kws_2542.wav,hi colmo,pos/cmd_2542.wav,播放胖哥电影说
POS,2543,pos/kws_2543.wav,小编小编,pos/cmd_2543.wav,出风口设置最右
POS,2544,pos/kws_2544.wav,小美小美,pos/cmd_2544.wav,吃什么可以防辐射
POS,2545,pos/kws_2545.wav,小双同学,pos/cmd_2545.wav,开到十九度
POS,2546,pos/kws_2546.wav,小天才,pos/cmd_2546.wav,降低风量
POS,2547,pos/kws_2547.wav,小点小点,pos/cmd_2547.wav,开启抽湿模式
POS,2548,pos/kws_2548.wav,小双同学,pos/cmd_2548.wav,风速四十
POS,2549,pos/kws_2549.wav,嗨扫地机,pos/cmd_2549.wav,降低一度
POS,2550,pos/kws_2550.wav,你好小双,pos/cmd_2550.wav,关一下空调
POS,2551,pos/kws_2551.wav,小T小T,pos/cmd_2551.wav,关掉空调
POS,2552,pos/kws_2552.wav,天天同学,pos/cmd_2552.wav,开启无风感
POS,2553,pos/kws_2553.wav,小惟小惟,pos/cmd_2553.wav,腹泻适宜吃什么
POS,2554,pos/kws_2554.wav,hi colmo,pos/cmd_2554.wav,儿童有什么饮食禁忌
POS,2555,pos/kws_2555.wav,小惟小惟,pos/cmd_2555.wav,备孕有什么饮食禁忌
POS,2556,pos/kws_2556.wav,小美小美,pos/cmd_2556.wav,讲个名人故事吧
POS,2557,pos/kws_2557.wav,小美小美,pos/cmd_2557.wav,吃哪些食物有利于产妇
POS,2558,pos/kws_2558.wav,嗨机器人,pos/cmd_2558.wav,风速调小
POS,2559,pos/kws_2559.wav,小惟小惟,pos/cmd_2559.wav,护发吃什么好
